filename,directory,status,has_agent,has_patient_content,speaker_count,reason
2024-03-21T17_15_14Zcalle18cae63-2453-49cc-b450-723b521de204.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_15_29Zcalld97aecce-7881-4fa0-8bc3-d2980c111ebe.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_19_51Zcall4f284146-da7f-449c-9c3b-403a6b6457c7.json,21,NO_PATIENT,True,False,1,No patient content
2024-03-21T17_26_50Zcalld91f4aca-1b95-4370-aff6-8cc607955edc.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_27_18Zcalld895a869-256c-477a-a3cf-4426ba9b3464.json,21,NO_PATIENT,False,True,1,No patient content
2024-03-21T17_27_24Zcall9d7fc02d-21f6-4385-9f30-52f230078839.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_29_31Zcall69d2870d-724d-4e7d-8583-b60fe199d161.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_29_57Zcall3e4a7b53-83ce-4bdd-b769-94f4ad938dba.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T17_32_17Zcalldffba243-9e91-4910-9a80-5786bf1dcb7c.json,21,NO_PATIENT,False,False,1,IVR-only markers
2024-03-21T18_02_04Zcall41d5c4a0-f710-4aad-b128-1be7c918a775.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_02_34Zcalla8e1a138-0106-499c-a5cd-1596b18c8659.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_07_15Zcallc4a02ebd-2921-4666-a1bf-0bcbf94b83eb.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_07_26Zcall740e7b64-cfab-4c8d-ba07-ac02bcfc178c.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_08_18Zcalla6112e09-2ddb-448c-92a6-a95ecefb87f8.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_08_25Zcall96a6b519-04d4-4527-b804-468d56ae9f18.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T18_20_55Zcall84d3ecb7-c4c1-418f-8d52-0a3548e444a4.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_21_19Zcalla03b82dd-fd62-46a7-9e76-d960a8caf36a.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T18_22_30Zcall6cab692a-bb9a-491b-9818-c7d516b081ed.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_24_41Zcallb331f9d0-8ab5-451e-bdc5-636a439519bd.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_26_27Zcall81bcc795-921b-4fd5-a59e-9d0a7ebb7d1c.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_27_10Zcall8443fb0b-622e-43ea-ac03-96519d2b8298.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_39_02Zcalld2b3424d-1b00-4ce9-892a-79cb33c770e3.json,21,NO_PATIENT,False,False,2,IVR-only markers
2024-03-21T18_40_44Zcalla3d167ea-81df-4ba0-a3e8-0d5737892c00.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_41_15Zcall49a28e48-4bd2-47e6-ac04-dc96739f3f15.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_41_15Zcall88c4902c-853f-46dc-85d7-d7504880062a.json,21,NO_PATIENT,False,False,2,IVR-only markers
2024-03-21T18_54_07Zcall49678e36-9a4d-4f4d-bcf9-78e623c34aca.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_55_08Zcalle5032169-e395-44a8-bd7a-5bb2cae167c7.json,21,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-21T18_57_34Zcallc8b23270-8590-4f6a-8fbb-b5176594473d.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_58_04Zcalla3a4ade8-61f8-462c-ba96-0778463a9511.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_59_23Zcall58ff920c-22ed-4f08-bdf7-381f37ac252a.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T18_59_40Zcall0d194298-91ca-4ecf-9440-be168ef8bf90.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_09_36Zcall8255e0f1-47e1-4e77-8233-d60553a464c4.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_09_52Zcallbda84d0b-7bd3-469e-9333-0b454080090f.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_14_58Zcallbc2e2601-577e-4da2-ad46-84fea205bebd.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_15_16Zcall8d6da292-7810-4ab2-846e-53ca9196bbf2.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_27_18Zcall89ba4aca-fa33-472d-85fc-91be64a08ae8.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_27_38Zcall245bb4c8-1345-4ebc-b925-f92993f8100e.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_30_16Zcall160b03a9-128d-417f-8dff-83c0303c4ff9.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_30_31Zcallfe58096f-a80c-441e-a35b-d6e2049e0818.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_32_19Zcallb3296b7d-d857-49ff-b902-b6e18123edb7.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_32_52Zcall2014372a-0138-4357-8cdb-adf6d8029e16.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_41_49Zcallf4f2bb11-edeb-4764-aaea-ae59c9363871.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_42_03Zcalle540e8d2-9b96-4409-9d14-4f961d5a36aa.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_42_08Zcall309025c7-6f93-45c3-9ad7-7e515080e985.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T19_42_28Zcall8a673194-a883-4eea-a084-8df91d6fa960.json,21,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-21T19_51_55Zcall63495242-33b8-49fc-b237-6cbfe86c0d19.json,21,NO_PATIENT,True,False,1,No patient content
2024-03-21T19_53_29Zcall7734a9fe-a5e5-40ad-9421-05185f8d42a1.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_53_47Zcalla2913b27-bd10-47d4-8139-709bb95b3920.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T19_56_14Zcalld5826671-816b-45ef-8702-aa0af46986a1.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T19_56_50Zcall5aafe8d9-4505-4d3a-951f-5b420f8dc89e.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_12_30Zcallc6ea5c04-7521-45ec-9d63-502a82fe8715.json,21,NO_PATIENT,False,False,1,No patient content
2024-03-21T20_20_34Zcall1d48942f-b060-41d2-9ab8-e57be0ba17b7.json,21,NO_PATIENT,True,False,1,No patient content
2024-03-21T20_22_15Zcall100460c7-f2ab-4257-9ffe-6111a5fb3a2e.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_22_35Zcalle304d44d-8b46-4e0c-9b9a-eb3aacbef1bb.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T20_32_05Zcall7acd2c81-b8bf-430e-9465-cb9aaf495414.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_32_39Zcall72133ae1-d6ee-49a3-9672-03c1c9f49d1d.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_35_48Zcall25622e56-370b-4635-a235-c603d735bd0f.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_36_07Zcall51924b90-e77f-4f20-9c43-398ff07c884f.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_41_26Zcallcb271df3-7a37-4a1e-afdf-9e5f685b518d.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_42_16Zcalla01e8c69-8473-4c7b-b704-f3422c8957c7.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_51_13Zcallfc97f63a-80c8-4edf-b4fa-f6c9d5c4ad63.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_51_47Zcall2ba93eaf-99c5-460f-821e-db95fc50dbd0.json,21,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-21T20_54_10Zcallf73ecd8e-dfc5-4c84-9006-14a948933e5d.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_54_38Zcall2b6c1168-4364-441d-8a5e-38ad6f44cea5.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_57_25Zcall08f5922a-d67a-4866-9b03-920f1fba46c9.json,21,NO_PATIENT,True,False,2,No patient content
2024-03-21T20_59_20Zcallad8b3b7b-8d61-40e8-a36e-2afa4a60f854.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T20_59_39Zcall0e9327b7-a520-481c-9d17-8f46b3f2ae78.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T21_02_23Zcall8bd637e4-2553-4db5-9853-b1548b6a737c.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_02_47Zcall60d940c3-e753-4ee1-83c7-cd884ad88f11.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_06_50Zcallf6533370-2822-4237-ab4e-826aff0c2350.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_07_24Zcall35af8b57-1950-4935-9902-11e2c89d8b1c.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_07_26Zcall24af8ce4-7d60-44ac-8e1b-c8fc842be88c.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_08_14Zcallc6ba9a1f-ae1d-4232-932d-081d96870236.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_10_24Zcall5dd0777c-3def-4bf3-85a0-d93ee1546d68.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_13_27Zcall5b6161ce-214d-4136-87f5-e686f159da0a.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_13_54Zcall0e46c81f-3937-4a2f-8495-ede7ae55cb87.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_27_12Zcallac483ce8-af90-4696-bbd5-de1aa3b6fa2d.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_27_46Zcalld3155720-5976-4ba8-ba7a-3dc8f337a9bf.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_43_41Zcallc4bd3807-bdf0-45a3-bfaa-2a229b627578.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_44_09Zcallcc795538-0630-41f0-9bd2-51c292a6361b.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_45_59Zcall7ea862a0-f45e-400a-919d-6f60177d8f1e.json,21,NO_PATIENT,False,False,2,IVR-only markers
2024-03-21T21_46_00Zcall9b7d0aaa-994c-4a46-ad34-03ee5d7143c0.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_46_31Zcallb4ab4242-479e-45a3-b787-2fd00b5fcea6.json,21,NO_PATIENT,False,False,1,No patient content
2024-03-21T21_46_32Zcall421a84e8-c46a-4e50-8015-af17cdd9e42e.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_46_52Zcallc89ef167-c27b-402f-b3d2-84fe64d06aed.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_47_35Zcall0f98abe5-9020-4331-8a8d-aaddadd0c91e.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_55_00Zcall362bf8ea-fbd0-41c4-a337-7be1ffff8810.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T21_55_19Zcall4a54214a-3417-4866-a8c5-bfe551ac9c81.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_16_11Zcalld4bbbfca-1d0b-427b-bacd-f54b4dd2c3ab.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_16_36Zcallef4d61c3-c939-4a2f-9c6e-c7c1b6acdfb4.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_24_15Zcall9d844f55-1be9-44ac-9928-d13fabe6b370.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_24_44Zcallab9005e8-7651-4f64-87b7-91b5ed8e1f12.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_36_39Zcalla7623ff3-5f50-4b1d-9487-b561ab0914f4.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_37_09Zcall73d02bb0-14c5-412f-85b6-3975d231474b.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_38_08Zcall6bc79234-c537-492a-9db6-fe73fa76d970.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_38_29Zcall7e3496cd-bfcd-48dc-9d4d-08c1a801a4ae.json,21,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-21T22_52_18Zcalleb7f87bf-7e25-4430-8f15-263301b48363.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_52_42Zcall40d7bf08-9e63-4d2e-a3c5-6f1b9670bf76.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-21T22_57_46Zcall3d9b0802-c166-4ff8-95e0-6c293c0ad0a0.json,21,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T13_39_51Zcall89e31fb9-de06-42a3-a8c3-6c9744c2000c.json,25,NO_PATIENT,False,True,1,No patient content
2024-03-25T13_39_57Zcall55b4e937-5fd4-45ef-8c0d-28ae39f0b758.json,25,NO_PATIENT,False,True,1,No patient content
2024-03-25T13_42_23Zcall6604a2b8-3139-4435-bade-fb063f8f7f20.json,25,NO_PATIENT,False,False,1,No patient content
2024-03-25T13_43_30Zcall39997b30-e668-4572-aabc-6fff2e4a02c9.json,25,ERROR,False,False,0,Error: 'NoneType' object has no attribute 'get'
2024-03-25T14_33_52Zcall6cf4f790-b512-426d-bb84-a59979df5d94.json,25,NO_PATIENT,False,False,1,No patient content
2024-03-25T14_34_18Zcall31613a5b-48b3-497c-86d7-a8c95215ee92.json,25,NO_PATIENT,False,False,1,No patient content
2024-03-25T14_36_46Zcallc9b7dedf-ab50-4872-9771-7976602a410d.json,25,NO_PATIENT,False,False,1,No patient content
2024-03-25T15_01_54Zcall1dcf1cf6-d214-4596-9b0e-63e3ac8516dc.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_02_26Zcall769032d0-861c-4999-946e-b703c41e0324.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_02_34Zcalleeb608b7-e279-44d8-86ef-929133bb9133.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_03_55Zcall9cd59633-099d-428c-a897-17f4676dee8a.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_09_50Zcall8fb5e6da-aca6-4d64-a273-521da9ba59db.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_10_40Zcall10d970b0-48ff-4b0e-b948-eff14f199921.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_14_23Zcalla218abbd-3007-47e1-b31b-cf38ccc455d7.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_15_06Zcall08961314-f97b-4a58-a68f-a2fc077347d9.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_16_31Zcall45115889-d5c5-4332-98ca-31e7bf19f4f2.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_17_21Zcall2c307d69-e46f-4bd3-8905-d17c3c1203ec.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_18_23Zcalld0ba3ead-e0f7-4771-8f29-d06acd08829c.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T15_18_42Zcalleb13f1cf-1f7b-405d-a4a0-10342c7e4bf1.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T15_19_43Zcallf2322461-622c-41f5-818d-db92d0030a23.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_20_31Zcallc6f8ab3b-09ac-47d7-ab9b-23509a8fdc32.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_24_20Zcall38c0f5e2-b715-4184-b81f-cfa4a089b54f.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_24_56Zcall18b13639-2445-4a0b-a820-3b30d75186f6.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_39_18Zcall4cb6f9d1-742a-4b67-bdc3-84c08fe9441e.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_39_55Zcalla6c33ff6-1d91-46f8-8aa4-7ff15f703ae4.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_40_17Zcall3daa7782-702d-4613-a48f-7b4dd6df58a3.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_40_53Zcall05cb761f-21f1-4699-9a2f-452f3f153a28.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_42_30Zcall2e6747a2-b5cf-4727-bd5e-f1396a136bb9.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_43_12Zcalla87eb34f-f425-4d16-b222-5ddbe27fcbcb.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_44_52Zcall00bd7c22-08f0-4d16-a7a4-bfa7aa2feeb4.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_45_29Zcall10c4f422-edf1-4bfb-9df9-3557cc92c293.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_49_54Zcalla624b578-ea26-419b-8f1e-72cc467f3b3f.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_50_30Zcall463b21ad-ee1f-4b47-b5e2-95ff63f6951f.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_50_37Zcallf3ca895d-b975-4806-b77c-cacbf62248e1.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T15_51_23Zcallf590d055-04ca-4166-9d43-6b6dcc5acf4b.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_52_51Zcall8a1dc6bc-c6fd-4a18-9a78-9f51b525af65.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_53_07Zcall465ac84f-9d0e-4c96-9b16-dc981581f0f9.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T15_53_27Zcall9a1a1aea-c609-499e-900f-05a37a61a7d6.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_54_06Zcalld111e759-7df5-4c81-93f2-e9a1dcaceb97.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T15_54_32Zcallb5c91781-f2f8-4ffe-bdbd-e408ba69ef92.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_55_59Zcall335e06ac-02d4-47b7-9db9-fdc61da8b2df.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_57_08Zcall7af6685a-c072-42c7-8715-eab8ab18c7c7.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T15_57_54Zcall44cc9c14-131a-41cc-a872-5588ec452974.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_03_57Zcalla9e6b34c-9ca2-4092-8eba-c586f68edbef.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T16_04_50Zcall6386158b-84b2-43a9-8476-0cd9e8029415.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T16_06_08Zcall5fe9e578-363d-4b3e-87b5-6a6f2e63f681.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T16_07_09Zcallec0c5dcd-bec2-4b42-a9a6-37bf49f22eb3.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T16_21_46Zcall1b329e13-1926-4c44-8a1d-9d9524b0a0e5.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_22_31Zcall953e507a-1ebc-401d-8ab8-4b83ffd899e0.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_27_40Zcall23fd8158-70b3-4fc0-a2fd-88476b8fd86c.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_28_15Zcall787ddf72-44ed-4c7a-9c5b-0a2f6adbe839.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_28_15Zcall8ec864f2-d9a7-49ce-b396-efaaa65eba93.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_29_08Zcall59fec396-9d3f-40b9-8e0d-3c16d83f45db.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_32_33Zcalle2f92c1a-f9da-4a9b-ae13-9af9bffccd4a.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_33_20Zcallde02ee9d-ad8d-4cdb-bb9f-8cd1914b089e.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_39_19Zcall778da3bf-ff7e-483a-9343-d08303949ccd.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_39_55Zcallfc953d03-40ba-4542-9d82-f94bf1685a88.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_40_11Zcall184b394f-23ef-4366-9cdd-29112d96ee82.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T16_41_48Zcall828f078e-230d-4fbd-88cc-5e95f9929893.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T16_45_28Zcall881632a8-3049-467a-8bc5-6cf354e9c2a9.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T16_45_57Zcalle91cb928-2537-4698-b391-6a770e016626.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_46_15Zcalle18a6c6e-4446-4037-a4aa-01e2cddb56f2.json,25,HAS_PATIENT,False,True,2,Two speakers + conversational
2024-03-25T16_47_02Zcall55807b8f-de26-4717-8fc2-9b041a298abc.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_48_40Zcallf81ef4c2-ac27-4a0f-8344-c37308c0eb04.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_49_17Zcall293f5b5e-f67f-409c-8b42-a3c13df103de.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_50_21Zcall114abee8-575c-443e-8fbd-378d5bf5d7e2.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T16_51_01Zcallb6668335-5ae4-43c0-90c2-c86e771eed7c.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_01_51Zcallddaebd85-5c37-4bce-a2d8-71b712c8348f.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_02_31Zcalle3034df1-0b88-4e16-bf19-95a3d12912c8.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_04_37Zcall0d710072-2cdf-4649-967d-a25f55a1b31c.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T17_04_41Zcall789edec9-0d8c-4312-ba5d-e0447ff8ff96.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_05_12Zcall92c2c4d4-666d-4ac2-83ac-35fea875f491.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_05_53Zcallce60cad5-2be8-40a2-88a3-a5b85d65dc8b.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T17_15_30Zcallfaf5fbcb-7dd7-40b5-a6a4-ca77a1e09634.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_16_12Zcall8028487e-b186-472e-83f3-961ece45a798.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_17_55Zcall9a53bb14-fba0-48c1-8ba7-1861632efc6e.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_18_53Zcallc08dba9f-cd1a-47d2-9879-576148809d06.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_26_14Zcallba905ff2-e816-4bf5-95de-32e67cd32a22.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_26_48Zcallf54077ad-2ece-4d7b-8cf5-4a7b2b675f15.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_27_45Zcall37334ffa-1800-4915-94cc-b966600e4eac.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T17_27_47Zcall9964dd8c-983d-4811-bedf-cdce6fdb36bf.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_28_21Zcalla2b6d9cb-6e87-4008-8fb4-3e937a88fbc2.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T17_29_14Zcalled68e875-537b-449e-9681-5968defe03d8.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_39_41Zcall328f68c0-5612-4be0-800a-b287cefa86b8.json,25,ERROR,False,False,0,Error: 'NoneType' object has no attribute 'get'
2024-03-25T17_42_31Zcallcb51090b-3415-48ca-bbb4-9ca6c155a339.json,25,NO_PATIENT,False,False,2,No patient content
2024-03-25T17_46_01Zcalleac1a0d9-ee50-4a9e-b768-f43c1793aa1a.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_46_37Zcall27759f74-bd01-4b4c-a0c5-946a553a53e2.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_53_48Zcall46d61598-4e4f-4539-ac50-0686a1b995a6.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_54_29Zcall6528646e-0534-43a9-b7bc-e51e8aea2fba.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_54_34Zcall1bb9bdf5-e22e-408d-bc6d-237d1b878b2f.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_55_28Zcall80ffa83e-31b4-4ac2-8dff-7ba75051bd8a.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_55_30Zcall32619716-5cc3-4c56-8e8e-14d388d79d12.json,25,ERROR,False,False,0,Error: 'NoneType' object has no attribute 'get'
2024-03-25T17_56_24Zcall925c7d15-a69c-4567-9add-61347fcab643.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T17_58_09Zcalla54cfa31-63a9-4826-a7b4-ef71537a0c2b.json,25,HAS_PATIENT,True,True,2,Agent + patient content
2024-03-25T18_03_50Zcall9b1cf4f6-96bc-4217-9d33-f8b183768263.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T18_04_31Zcall3c2eed2c-2076-49a2-ac6e-cd9f291c8164.json,25,HAS_PATIENT,True,True,1,Agent + patient content
2024-03-25T18_24_26Zcall421790c5-2d7d-40ca-be52-250f36ffd659.json,25,HAS_PATIENT,True,True,2,Agent + patient content
